,Unnamed: 0,business_id,latitude,longitude,stars,review_count,is_closed,Nearest_Average_Rating,Nearest_Average_Num_Of_Reviews
7799,7799,QweyhrhpOkvsEsuMRk9JtA,40.4603593,-80.192454,2.5,5,0,3.5,39.666666666666664
7800,7800,JLWd6yDyt9oEp70_4KqYeg,33.4802080509,-112.080831151,4.5,27,0,3.576923076923077,95.2948717948718
7801,7801,sbK0z-92w_tVf9ryZiygbQ,40.0404109,-75.5423305,3.0,6,0,3.25,21.5
7802,7802,pcreu_9klIorF3DTguh1Rg,33.5994789,-112.28032160000001,2.0,10,0,2.625,19.625
7803,7803,sENs718irAl0-JSyycouTA,43.660855481000006,-79.3410301208,4.0,35,0,3.5482758620689654,37.63448275862069
7804,7804,_7mfgepDzTjzUcZqQE26Cg,33.4959382,-111.9221449,3.0,45,0,3.6158536585365852,126.23577235772358
7805,7805,pXQV_vlMtQt---3W_do9Zg,36.1428450405,-115.26850063200001,4.0,53,0,3.711864406779661,107.88135593220339
7806,7806,-K82LBrI3H0FVuhTbNDpRA,36.0425315584,-115.152754052,3.5,253,0,3.625,119.875
7807,7807,l3SBg8iCNN_4-dnV0Wk4fg,41.477292,-81.784374,3.0,11,0,3.630434782608696,49.130434782608695
7808,7808,yJkYsl0hOlG2-ITBe16ZIA,33.494620899999994,-111.98983,4.0,82,0,3.6979166666666665,186.375
7809,7809,xzsmg3U-V3Z6xN8iZNQTJA,33.4797564,-111.9941067,3.5,8,0,3.3255813953488373,46.93023255813954
7810,7810,3AiugU7N_7fhpEob-yc83w,35.048334600000004,-80.9922069,2.5,17,0,3.328125,33.375
7811,7811,jI0dbutoVc0ShGMM2FqQRw,43.8410662,-79.3987648,3.5,3,0,2.9862385321100917,30.26605504587156
7812,7812,pHq_hlWqlB0QKexF7kO2mg,33.3782141,-111.936102,1.5,3,0,3.3048780487804876,93.0
7813,7813,XNj4S8rOvjWOh2b8PnGBjg,33.7413011,-112.3207963,3.0,6,0,3.125,16.5
7814,7814,KuHNBKXBCk3XXNJlZW7jRQ,33.3490842,-111.9449183,3.5,3,0,3.426470588235294,84.1470588235294
7815,7815,5WJvFVmBZXeSPXB4IjZ_Ig,35.5066467,-80.61477579999999,4.0,30,0,3.875,10.5
7816,7816,UmzvnOReOttR3-1CStDxjg,43.6631182,-79.310548,3.0,68,0,3.4065934065934065,27.263736263736263
7817,7817,TAetQMOQ0MCHAZ4hacJrPQ,43.07499310000001,-89.3811037,3.0,16,0,3.5741525423728815,60.394067796610166
7818,7818,Hc7tSaIHva8WLyBlPDsEjg,43.075185999999995,-89.390129,2.5,21,0,3.563265306122449,58.42448979591837
7819,7819,eElL38lXVVxkPr5f12wrLA,43.695848600000005,-79.44954150000001,4.5,5,0,3.5869565217391304,18.695652173913043
7820,7820,2LrMcbRnJvp9BC22hgZulg,45.5774467,-73.6996902,3.5,6,0,3.088235294117647,5.470588235294118
7821,7821,PSXuK4EBNINy_6X8hcTvlg,40.430993900000004,-80.0016432,4.0,14,0,3.456967213114754,59.692622950819676
7822,7822,sWNKunkQ8o_zoD2nv7eFeQ,43.761714500000004,-79.4092078,1.5,7,0,3.1666666666666665,36.98290598290598
7823,7823,8b0__AfQmNjrwW2rELo2YA,43.6595189,-79.4371744,3.5,14,0,3.7076612903225805,31.919354838709676
7824,7824,ey3i64kDG-91Zqz6LCH14Q,33.436861275,-111.99937242600001,3.0,7,0,2.8404255319148937,89.23404255319149
7825,7825,j3IBjxYKwh__BhA25KDeZw,40.421766,-79.9959259,4.5,19,0,3.5625,68.375
7826,7826,Ha9NESQKMD_jFydpP-l-bw,43.8940185571,-79.2633498086,3.0,26,0,3.3333333333333335,22.59259259259259
7827,7827,r4RCtOZxp0nXpuoN_Usd1w,43.0529395,-89.48618459999999,4.5,6,0,3.36,43.28
7828,7828,sqqGZZaPs3npOJ5wu5imjA,43.8505835,-79.5350969,4.0,8,0,3.260869565217391,18.08695652173913
7829,7829,EP05pjuysVWn49yezbbusw,40.328072999999996,-79.946763,2.0,16,0,3.3666666666666667,22.133333333333333
7830,7830,kwEBCIp18Xi9ETDn_WIQaA,33.281894243400004,-111.78865817799999,3.5,138,0,3.203125,77.53125
7831,7831,zxfb_EWIjK2rzkSRIboTMA,40.4420577678,-80.2353999335,3.5,7,0,3.8,9.8
7832,7832,rF2EShA6r6mkLAsOrvbCpg,51.045538,-114.143208,1.5,3,0,3.586206896551724,26.448275862068964
7833,7833,JA5GJINnaQQxKfoTUOBAOQ,36.0533813,-115.27955279999999,4.0,59,0,3.3625,120.05
7834,7834,B0Vm2tge4I2JJlZhD4sl0Q,36.1100828,-115.15387140000001,4.0,179,0,3.4782608695652173,210.77717391304347
7835,7835,pnC73AlRWa1MWlIpZe3N1A,40.195580318400005,-88.4000484008,4.0,4,0,3.2,9.7
7836,7836,5X1stJTur_paJFZ9TTuNIw,40.442327,-80.002868,2.5,5,0,3.4210526315789473,67.68045112781955
7837,7837,vA2aKRFspZWyxSlk0jNgbA,40.439590244899996,-79.9992012978,4.0,8,0,3.409090909090909,65.96837944664031
7838,7838,4lgsEQ_ceLhnPiikEPdULQ,43.8605718,-79.3957019,4.0,5,0,3.325,24.35
7839,7839,z9oJeVmNEc3F0ToZ0x4WuQ,33.50283710000001,-111.92941979999999,4.5,67,0,3.649789029535865,127.72995780590718
7840,7840,ToRbEn4rrp6Tg4xqiz5eyg,42.9187547481,-89.23916266479999,4.5,6,0,3.6666666666666665,14.733333333333333
7841,7841,sbMWVy6V5olsfLejXwgX-w,41.45565,-82.0317402,4.0,11,0,3.175,24.6
7842,7842,T2leBbQ41BEHVJxxhkt_FA,36.0012878935,-115.109671105,5.0,6,0,3.5373831775700935,108.54205607476635
7843,7843,PlNwT37ZahtL-3GRHQ7mVg,43.6390827,-79.4460771,3.5,121,0,3.6950354609929077,30.602836879432623
7844,7844,E6CKPADfLBk5Lg6ABxLFMw,33.6417709361,-111.99429121799999,4.5,21,0,3.4166666666666665,57.138888888888886
7845,7845,wltfqot_Et0r-DYaZDxWFA,33.5973316,-112.01400009999999,3.5,123,0,3.5555555555555554,132.0
7846,7846,1ogvimeoaaGcQswzX-90dQ,41.661631,-81.376826,2.5,6,0,3.392857142857143,29.214285714285715
7847,7847,FpaVAY76DPckaCR7ztinCg,50.9935065008,-114.070362725,3.0,13,0,3.5303030303030303,22.393939393939394
7848,7848,2vQGEfAj_8JXIjNO_Q-EpQ,45.634278,-73.5939136,3.0,3,0,4.0,7.0
7849,7849,gV63aLTQ06Nff0GzJ0tcUA,36.1144756162,-115.19482969299999,4.0,443,0,3.483720930232558,156.26976744186047
7850,7850,AAKtOfuCATFl9-hMqpAR1Q,51.0397584,-114.0610396,4.0,20,0,3.56268221574344,24.21865889212828
7851,7851,1YC7AbQMlNb5mLUlwwaa3w,40.455696200000006,-79.9308834,3.5,83,0,3.5368852459016393,77.84426229508196
7852,7852,ZUFYqxZlq-fRbJ2T-ieTlw,51.0472415,-114.06536070000001,2.5,27,0,3.5710526315789473,23.28684210526316
7853,7853,SJ95Q_LH14oMppy_LjjFSg,50.93085,-113.96891529999999,2.0,4,0,3.261904761904762,11.476190476190476
7854,7854,5VCc2OFaSiogGBfEn35GGg,40.642853,-79.939847,4.0,13,0,3.25,9.0
7855,7855,d8EV5R3pO3Dk5mJ5Rni8UA,40.369561499999996,-80.03480019999999,3.5,11,0,3.6379310344827585,45.206896551724135
7856,7856,BUVgOVIeyipLxHdoDtBIoA,33.392841100000005,-111.9423618,3.0,44,0,3.289473684210526,71.89473684210526
7857,7857,7CWW3M8RhhpTV4EvqN7JWw,35.194894,-80.767442,4.5,4,0,3.526315789473684,15.789473684210526
7858,7858,-_Ph_Y9mJWNdKqArDxp0lQ,35.2473196,-80.80487629999999,4.0,139,0,3.8,54.733333333333334
7859,7859,88ntJxZNxRIY8W_hji9pzg,33.3401985168,-111.859687805,3.5,84,0,3.4765625,67.0
7860,7860,FiG8PzWKRYehtPPcPtOStw,33.670048181999995,-112.20047301700001,4.0,139,0,3.3536585365853657,73.73170731707317
7861,7861,atFz8sqG_9ZxRa475tYhIA,33.639143,-112.229602,1.5,3,0,3.364705882352941,74.48235294117647
7862,7862,Vl7knG5rR45zT97JdkCmMQ,43.6928272,-79.3339954,4.0,5,0,3.644578313253012,21.49397590361446
7863,7863,8y2TWfFWt_OCJemAJniORQ,41.6234996,-81.4441874,4.0,25,0,3.0535714285714284,13.607142857142858
7864,7864,mJHoOJH10A-cjtRdQCV6ow,33.4951559,-112.0629953,3.5,63,0,3.6777777777777776,213.95555555555555
7865,7865,-sjCxkxv6xU5rEVLFybAuA,36.0594861,-115.0468547,3.5,50,0,3.3263157894736843,93.3578947368421
7866,7866,eH2dLnYL-neGHWntfNrtZA,43.638545,-79.38588840000001,3.5,24,0,3.299099099099099,54.023423423423424
7867,7867,7m8MoWuudrxU98fEw7iBIw,40.081896,-88.295835,4.0,17,0,3.375,26.9375
7868,7868,DzshamutZ350laV6Ji9xFQ,36.1278425,-115.225183,3.0,95,0,3.735483870967742,127.51612903225806
7869,7869,a6RZ3ampzMPiu0drkw9WWw,36.115123,-115.1564088,3.5,29,0,3.3729096989966556,298.69565217391306
7870,7870,ewhYqXL8jLrNpwQGnGIhyw,36.122530088699996,-115.244626366,4.0,39,0,3.537037037037037,63.333333333333336
7871,7871,AN98dekZtXDplAzmzKS8Yw,33.7657805,-111.98285390000001,3.5,37,0,2.6666666666666665,42.0
7872,7872,EC0a-hNGqWZyVUIdtQxPlg,35.942474700000005,-115.11714909999999,3.5,3,0,3.5,55.8
7873,7873,mGRUkg7YO1fWpfYCqNcR-g,33.4471752495,-112.07483433200001,3.5,65,0,3.57487922705314,107.30917874396135
7874,7874,_U98Pe-cOBRbHO7nuZ4JFA,51.067266911800004,-114.07759387,3.0,20,0,3.5987654320987654,19.17283950617284
7875,7875,dtA3cJ5s_gqRoHbDEDiWYg,43.6514314,-79.4098005,3.5,17,0,3.524439918533605,50.91751527494908
7876,7876,nTqTtm-aAJrT2lV6D4wigg,51.0457777,-114.06380349999999,4.5,3,0,3.5757978723404253,24.465425531914892
7877,7877,Aw-mlKE8VI5XxUeb_N7ykQ,45.4766697,-73.6058265,3.5,13,0,3.6382978723404253,21.085106382978722
7878,7878,JvEu_1sJod6DGbYOatFvMQ,45.5030903,-73.5674929,3.5,12,0,3.5101137800252844,34.146649810366625
7879,7879,8C3PekAHYne3vd10A7paOA,35.479504299999995,-80.6112944,3.0,8,0,3.5384615384615383,9.153846153846153
7880,7880,8LPSNhBdfQ3NT9u7roObVg,43.6882995046,-79.3938726171,3.5,3,0,3.4504504504504503,25.83783783783784
7881,7881,zCpFWnrtttP7vKZIuyClVA,36.072002000000005,-115.101349,3.0,11,0,3.688888888888889,60.17777777777778
7882,7882,yRcKPZe2qxSavaYU0Jko7g,43.4700360023,-79.6938202016,3.0,20,0,3.0454545454545454,9.363636363636363
7883,7883,eMKqAItLbazgUT8xokz7fw,36.2198728,-115.2511034,4.5,214,0,3.3636363636363638,55.484848484848484
7884,7884,IgQ8lSds3AgLFQsYsshUHQ,43.669043862200006,-79.3044535463,3.5,29,0,3.377659574468085,21.351063829787233
7885,7885,RsI4hOUj4PW5DVRdnjfzUg,43.5524956,-79.5849714,1.5,3,0,3.686046511627907,23.46511627906977
7886,7886,wrZOLGBk5kLs4mnEijSEZw,45.530061100000005,-73.60777900000001,4.5,3,0,3.9166666666666665,19.51736111111111
7887,7887,gvL5fxzdrRxkS1xnis5RPA,40.457747999999995,-79.925494,3.5,12,0,3.574074074074074,85.4074074074074
7888,7888,oiknQaNH9cGC6UBWC8S_Zg,43.7962367,-79.4193848,2.5,8,0,3.457317073170732,33.573170731707314
7889,7889,0VDcJitRHh5uJnkjymu_6A,40.5499534384,-80.0205372833,2.5,27,0,3.2222222222222223,47.407407407407405
7890,7890,VgG6x5tfIcPmadoE5FikPw,43.669176,-79.3024474,3.0,5,0,3.3806818181818183,21.693181818181817
7891,7891,Quh8Fjutyw15B6ZGZEf2gA,40.43978,-80.001441,3.0,22,0,3.3897637795275593,65.63779527559055
7892,7892,XKzXbANurEvec3UzQRKcRg,43.7745104,-79.1776771,2.5,4,0,3.396551724137931,13.275862068965518
7893,7893,YxXADzoLSfyrXYAZYHJerA,41.4794367,-81.8415526,3.5,8,0,3.4375,56.25
7894,7894,68_nIoStgS3XUoZiW6doAg,36.027297499999996,-115.0473614,4.0,5,0,3.5,104.69444444444444
7895,7895,yGoA3jHUWfRzx8c6BiF5Ng,41.485302000000004,-81.726541,4.0,4,0,3.953125,83.84375
7896,7896,EvzFhESmKKNksjcsWxIDnQ,43.727604,-79.794508,4.0,8,0,3.176470588235294,10.176470588235293
7897,7897,m6CQrFCYaeAeajKctm5NmA,43.090623799999996,-89.52558559999999,2.5,3,0,3.0344827586206895,37.10344827586207
7898,7898,2zzRaxhpouEjGaDh9R6meA,43.6465403,-79.406724,3.0,8,0,3.4891891891891893,51.55567567567567
7899,7899,AXuSDr08H5fVdHff_enTJw,41.589919,-81.54954129999999,5.0,4,0,3.730769230769231,17.846153846153847
7900,7900,_S9wayPpSGUthFzBJ-IVYQ,33.484010999999995,-112.048027,2.5,8,0,3.782608695652174,217.17391304347825
7901,7901,Ls1NqcogI-szYoQ7tLh4Og,33.448000300000004,-112.0730318,3.5,140,0,3.5953488372093023,104.90232558139535
7902,7902,sVGvJitbv14CrHbCSkNTTg,35.204421999999994,-80.864091,4.5,71,0,3.6475409836065573,103.1311475409836
7903,7903,MWz0bsc2-6owh93-i8p0zw,45.519099,-73.5963442,4.0,13,0,3.864179104477612,22.749253731343284
7904,7904,BKS84YsIa29AgW9uPGgdcw,36.0552438,-115.2258702,3.5,18,0,3.475,111.425
7905,7905,_UsAsuvgMCIoiutWDDma5A,33.5737714,-111.9054939,4.0,14,0,3.576923076923077,67.92307692307692
7906,7906,eWhVkKqvyfEaC-BGa8ftvg,43.7793934,-79.1375404,3.0,4,0,3.5,12.4
7907,7907,9hLtBpykEKo008PqE7S2dg,40.516569790300004,-80.0346564129,4.0,4,0,3.375,19.333333333333332
7908,7908,-xEGQKqXZzvkdyVQilQtrg,43.774992299999994,-79.4134696,1.5,4,0,3.2373417721518987,36.20253164556962
7909,7909,PEGtD36MLdfcsD2hc95Kiw,36.1430817,-115.2536257,2.5,82,0,3.609090909090909,70.6
7910,7910,PMq_YOu1WHlaE0vUVll5Ew,45.521859899999995,-73.57026409999999,3.5,32,0,3.6721311475409837,27.77959927140255
7911,7911,VgM2dRkNQrsbsogIolx2oQ,45.470188,-73.6164868,5.0,3,0,3.556701030927835,18.68041237113402
7912,7912,i5snLVanPG1R9foC0QfkXQ,33.4074351,-111.9249269,4.5,84,0,3.4382716049382718,95.92592592592592
7913,7913,JOJ89OjCkFRU7l8MKTFiZg,45.4790408,-73.5818574,3.0,10,0,3.624087591240876,25.138686131386862
7914,7914,OegH6sBYBXFu8a6UPieocQ,51.0426872,-114.073773,4.5,6,0,3.5674778761061945,23.884955752212388
7915,7915,wVsyfuWkYs0np4or31_j1w,43.6904666632,-79.3951034546,2.5,5,0,3.4458333333333333,23.975
7916,7916,rA3dARCXXM5Lls-t__3Frw,41.155781,-81.40764399999999,3.5,7,0,3.0,30.0
7917,7917,dirN6CyPW5-FTSR0vjuTHw,45.5078805,-73.5520805,2.0,6,0,3.552801724137931,33.935344827586206
7918,7918,0ZL9snCMfzb9icU3LS_kKw,33.3188308,-111.9702287,3.0,68,0,3.3636363636363638,89.4090909090909
7919,7919,ydEIBKAibgIvvv4bwBSavg,43.5251902,-79.684136,3.0,9,0,3.2837837837837838,22.675675675675677
7920,7920,3PshdJtSwd_poaPL7fIOHg,36.159221,-115.236737,4.0,6,0,3.6285714285714286,60.114285714285714
7921,7921,y74H_27Vje2rM7s_xJch5w,43.6630479,-79.33165890000001,2.5,48,0,3.59,39.08
7922,7922,bMrYaaAy62ppdS09na0RgQ,36.207074,-115.302342,3.5,107,0,3.236842105263158,55.526315789473685
7923,7923,wJYFQrlx-uRmujWM_IDFtw,33.5822686,-111.8923422,3.5,76,0,3.4727272727272727,95.74545454545455
7924,7924,PwpSY0vO3XlQXKOuqiqZMQ,36.12145170000001,-115.16961119999999,3.5,368,0,3.388739946380697,364.2171581769437
7925,7925,VVHriswJMjWUobrNO4Fj2Q,45.57021029999999,-73.7519613,4.0,4,0,3.2241379310344827,10.724137931034482
7926,7926,EdiSDSObn9-gtq21HMiilg,45.5234486,-73.6122275,4.0,4,0,3.9596774193548385,19.943548387096776
7927,7927,ap5VGUkChf8BFAqtBYAPEw,35.0552534578,-80.8353336481,2.5,10,0,3.3,77.62857142857143
7928,7928,iRJ9JjAQjsBgmF4yKT4fCg,51.152755310399996,-114.21565631600001,4.0,41,0,3.1666666666666665,17.555555555555557
7929,7929,lbi2W-zYFKejfk2Zlnmtdw,51.0075512,-114.0684345,4.0,22,0,3.3174603174603177,18.857142857142858
7930,7930,vqEtZ7CtNB9G8WMzjwJA2g,40.119807,-88.2438559,3.5,123,0,3.423469387755102,50.43877551020408
7931,7931,3yy-YFcAmv-2WdurkHg6FQ,50.9533537,-114.1301233,4.5,3,0,3.625,8.75
7932,7932,846lAt9k0-jjM8TbBIRAmg,43.6853479,-79.3930809,3.0,21,0,3.4,28.107142857142858
7933,7933,Grr2wJ3nYD_7qUyespDglA,43.6482939644,-79.3906370695,4.5,167,0,3.35266323024055,50.89604810996563
7934,7934,qQ3De9cI835Vw5la2CL-Bw,40.2659881,-80.1299578,3.5,3,0,3.5476190476190474,36.19047619047619
7935,7935,nvejkkZmlngHjDeNWHAcYw,43.4554598346,-79.6864369512,3.5,7,0,3.5,11.82857142857143
7936,7936,5ITCEqgkS2yX5-0sW0P0rw,45.4951383425,-73.5765156895,4.5,11,0,3.533797216699801,32.061630218687874
7937,7937,GdmBrEHLmudD81Lvxawt9A,36.051627,-115.24387,2.0,9,0,3.4224137931034484,159.44827586206895
7938,7938,mKR4tR1tb5ATFZdp1RPgpw,40.525708200000004,-79.9620014,3.0,3,0,3.357142857142857,12.0
7939,7939,sR8abAg-zKxqE0HkICA-4A,35.297087,-80.755382,4.5,5,0,3.1979166666666665,52.291666666666664
7940,7940,se0gRg5L3gggUfUPOaKsmA,34.9968185068,-80.9672533933,4.0,6,0,3.5,9.5
7941,7941,xVlj8zOeyGMXpZpdbJj7Rw,36.126211,-115.209584,3.0,13,0,3.6856060606060606,155.12878787878788
7942,7942,T7DmFbHbbXZ6uU4g7P3zHQ,51.0423367,-114.0697466,4.0,5,0,3.5579345088161207,24.090680100755666
7943,7943,XZ1GgZfWRL87ieujN94q1g,43.6545466,-79.36928370000001,4.5,99,0,3.2912979351032448,48.61209439528024
7944,7944,xjYAqZKDP3xnWOeJ4FGs_A,43.663864600000004,-79.4179249,4.0,5,0,3.5521472392638036,45.828220858895705
7945,7945,B44Cx8VNrRlrgdfXHuaq-w,43.6383173,-79.41920859999999,3.0,7,0,3.549689440993789,49.5
7946,7946,FA_D4vDxRyI-hC0SZJnjnA,35.2251811,-80.842261,3.5,141,0,3.4661016949152543,65.94067796610169
7947,7947,n3K99yEe9Pc8pni8LY_egQ,41.485282500000004,-81.7870608,4.5,4,0,3.5952380952380953,54.04761904761905
7948,7948,fXR51en6ezQ5K-ERqM6NVA,33.5375426,-112.23088190000001,3.5,3,0,3.25,25.125
7949,7949,bOkNPnbi8yECVpxIg46naA,43.6777003,-79.3505865,3.0,4,0,3.5161290322580645,26.767741935483873
7950,7950,IrXlXhmSHlIllxZSAARjLA,33.421881,-111.925474,3.5,111,0,3.431603773584906,91.86320754716981
7951,7951,STX8NfaW_xP6YZq-wERHYg,43.07825820000001,-89.37110240000001,4.0,47,0,3.6785714285714284,76.90714285714286
7952,7952,vnCU8LWS1xMfm-94Ojwzmw,43.752446500000005,-79.26229359999999,3.5,3,0,3.3421052631578947,20.31578947368421
7953,7953,b8zjLuBTk3SfqcNEMJUnDA,40.110966999999995,-88.242733,2.5,3,0,3.3676470588235294,47.43382352941177
7954,7954,XcgLpUOMkK2PoaUmieHR6A,43.7001553,-79.42936309999999,3.5,16,0,3.6226415094339623,18.32075471698113
7955,7955,myorOrDcPgwYwNXcFs0qBQ,41.477675299999994,-81.7214505,4.0,34,0,3.8783783783783785,107.43243243243244
7956,7956,0IskseT5dEro86A_Jy8zBA,45.505666600000005,-73.553326,4.0,40,0,3.527083333333333,33.041666666666664
7957,7957,a23aElEgvCFhxdtqdzh7bg,43.6698968,-79.30154559999998,3.0,7,0,3.375,20.954545454545453
7958,7958,6z4fp-8YDR1Zh5Y0Ubni8g,36.1451927237,-115.241447277,4.5,3,0,3.701388888888889,61.18055555555556
7959,7959,1zZbXM8AEEvA7I1wL6-d6A,43.5912955,-79.636863,3.0,66,0,2.856060606060606,31.984848484848484
7960,7960,0QQ1v8JUqyF9SPtjY7_NmA,51.078821706199996,-114.06286740700001,3.0,3,0,3.6810344827586206,16.155172413793103
7961,7961,RSxQjwon9qYhYUcx_znsxg,43.581968200000006,-79.6185932,3.5,3,0,3.3173076923076925,16.5
7962,7962,2-l_q7HBRak5i6X46l0OHw,51.050889,-114.061939,3.0,23,0,3.5965732087227416,24.853582554517136
7963,7963,pw-NzXGzwYkRfL6n2zk5IQ,33.3830888,-111.80265770000001,1.0,3,0,3.3125,74.54166666666667
7964,7964,3tZDHQnqe9X6LVNadqFq1Q,35.0622318,-80.7733554,3.0,11,0,3.0,32.78947368421053
7965,7965,DIB8aZ0EVaPnbpU27-lEsA,36.1230052,-115.22410090000001,4.5,26,0,3.7366863905325443,136.58579881656806
7966,7966,cR8ZhSTdh8JQ1x9yQmmpUw,33.3203912,-111.9263767,3.5,96,0,3.5757575757575757,61.18181818181818
7967,7967,20oHNhcUaTuFaek6FFyZEw,43.66869129999999,-79.39527700000001,3.0,4,0,3.331737346101231,44.43638850889193
7968,7968,vPmk2RaVKYlvjvEqBr2abA,33.3747317,-111.80761724700001,2.5,30,0,3.3333333333333335,76.66666666666667
7969,7969,izMVaoWC6BLx_yKMiy8Tpw,33.3044612,-111.99457530000001,4.5,7,0,3.236842105263158,80.52631578947368
7970,7970,XhdshlTyqiLVMpCYt4H2QQ,33.3939286,-111.8413777,3.0,9,0,3.466666666666667,43.24444444444445
7971,7971,1J7B86tBk2nIzWMoGFSq0w,43.6433142625,-79.3884122468,2.5,61,0,3.330690826727067,51.696489241223105
7972,7972,Kgn95ai9ruzslGuNtAnGPg,33.4903252383,-111.926479004,3.5,87,0,3.5833333333333335,118.65891472868218
7973,7973,MAu-MslTY63t9LDV0Pe8UA,43.6868154,-79.3932772,3.0,21,0,3.47196261682243,26.80373831775701
7974,7974,8rVOVcTKyxKLOgNdktGfwQ,35.47612879999999,-80.88996920000001,5.0,4,0,3.3846153846153846,38.794871794871796
7975,7975,C9xw2AkDMtWMQ3sIDo98aA,43.6960113154,-79.3287539855,4.0,19,0,3.697674418604651,23.86046511627907
7976,7976,Tqk-TtGw0YjT_SrxsCPMxw,33.6410022873,-112.06808832899999,3.0,8,0,2.9242424242424243,57.878787878787875
7977,7977,DS3-yphtWDHAdXLtIoqdAA,40.110039,-88.229804,3.5,3,0,3.3507462686567164,45.298507462686565
7978,7978,juc_jQ7Zur7xc_9txgz4cA,33.5926896,-112.30000420000002,5.0,5,0,3.4375,32.375
7979,7979,52CTwAiIZBzAU4dxdazXkw,40.3932983,-80.0656595,4.0,3,0,3.1666666666666665,39.333333333333336
7980,7980,MInyfmBxVMieJPfMLbvP1g,43.641518,-79.4311483,4.5,36,0,3.65,41.975
7981,7981,jjgXp3WDOdna6B-jg2aPDA,43.6490711,-79.3746787,2.5,12,0,3.275706940874036,49.03213367609254
7982,7982,pX_Gr9L5gXhmNx3YQe23Nw,35.098439,-80.775959,3.0,60,0,2.85,32.2
7983,7983,pYHRclA6yhiFVWsALkcZeQ,43.643289,-79.3758189,3.5,7,0,3.266881028938907,50.62700964630225
7984,7984,mGkVxLpndvodT92iRvbLyQ,36.1672799,-115.2862703,3.5,24,0,3.430379746835443,158.39240506329114
7985,7985,cLUoCKZGS8IJDStYsAA3Xw,33.4596909,-112.07431809999999,3.0,84,0,3.6451612903225805,115.34562211981567
7986,7986,PKYNB-KDGCqiHtMO6vEOKg,40.496863,-80.058902,4.5,7,0,3.5869565217391304,12.565217391304348
7987,7987,I8RopnHROzbd-9oBk2NGXw,45.524993,-73.59734190000002,3.0,11,0,3.884401114206128,21.54317548746518
7988,7988,5cd6QVY_Eeuc17WuBdi8Aw,34.9324855031,-80.8346352847,2.5,16,0,3.4,37.6
7989,7989,MkzaB1merlsrz92EMGQQkw,43.252157700000005,-89.3586181,2.5,10,0,3.0,42.75
7990,7990,jo2jgyRzk37fnR91D8XbtA,45.5411566,-73.6384782,2.5,13,0,3.842857142857143,11.685714285714285
7991,7991,4C2anQCXmR88Kz0Y3FO7Ww,40.40867,-80.085279,3.0,8,0,3.3333333333333335,29.5
7992,7992,K_zVOFZJBBtKt4G8N8hPEA,43.7457394,-79.69860940000001,2.5,3,0,3.2708333333333335,12.5
7993,7993,t-6tdxRaz7s9a0sf94Tguw,40.4623454064,-79.92416515949999,4.5,28,0,3.6227272727272726,88.04545454545455
7994,7994,tRdVEMAtQRdz-Cgw-ff4-A,36.158836213200004,-115.236716196,4.5,34,0,3.643835616438356,64.46575342465754
7995,7995,3_A59jPniLD5ViVuKMYpJw,33.494927000000004,-112.00196899999999,4.0,215,0,3.7551020408163267,157.6326530612245
7996,7996,6z3cgIE9dJ01wUm43f0yBQ,36.1260967,-115.1925818,3.5,248,0,3.5341463414634147,191.16585365853658
7997,7997,Xspg78dOvuedvuPEUwZBjw,36.1691083,-115.1395836,4.0,331,0,3.6568047337278107,143.4792899408284
7998,7998,7r1sSwhxme1GZepyMjQBTw,33.339919300000005,-111.85953559999999,4.0,7,0,3.4696969696969697,70.60606060606061
7999,7999,zM7W3BSklPuDtUD9t7fdDQ,33.65379,-112.23381,4.0,21,0,3.392857142857143,61.285714285714285
8000,8000,xPsuA4V2vi2hW3ssv_DE2A,51.0459233,-114.1420122,3.5,3,0,3.5,25.733333333333334
8001,8001,Jr8OvuZStssBpW8mxsarnw,43.711448100000005,-79.3640749,4.0,5,0,3.5,22.543478260869566
8002,8002,q9m74q6V7mNQyeCAa9UD8A,43.185123,-89.446485,4.0,3,0,3.3125,29.375
8003,8003,_yHhs7366m-l1vZO8y6PAA,43.646862299999995,-79.4062783,4.0,42,0,3.4849137931034484,51.72521551724138
8004,8004,dckVjwfxYLVjDH5161zglA,45.5272345834,-73.624022853,3.5,5,0,3.9901315789473686,18.70394736842105
8005,8005,LbY0Q17ZVC993ft16H-Rlg,43.4834224,-79.7128857,3.5,8,0,3.3461538461538463,12.846153846153847
8006,8006,eZxumlgPOWk50qzsjUbMOQ,45.5204508,-73.6086377,4.5,11,0,3.953125,20.941964285714285
8007,8007,29Z_lTBAAPNifXBpSX5esA,45.5635755,-73.65621309999999,4.0,3,0,3.5384615384615383,7.0
8008,8008,u2I3rvE1_Gxv-0a1iN4uKA,51.093391499999996,-114.0793864,4.0,5,0,3.888888888888889,10.222222222222221
8009,8009,6P9Vznv5XpaSYfUrefEcQw,43.8187487,-79.33047359999999,2.0,14,0,3.037037037037037,43.48148148148148
8010,8010,UFasbkbT9-U7M4Qh6bD2cw,33.611160999999996,-112.153974,5.0,5,0,3.2058823529411766,74.05882352941177
8011,8011,ITRBrOOVQJEgc5dbxV1Bbw,33.4508912,-112.2652084,3.5,25,0,3.1666666666666665,36.333333333333336
8012,8012,HpFgV4DPV419dJYSpJOhvQ,33.5234172918,-112.201051041,2.5,6,0,3.1538461538461537,30.923076923076923
8013,8013,_rxm3RZlb0reZDzCkKltow,33.6834408,-111.96603590000002,3.5,25,0,3.2386363636363638,94.75
